region,ruta,nombre,extension,tamano_bytes,tamano_h,tipo_detectado,idioma,serie,volumen,numero,patron,autor_carpeta,autores,formato
AMERICANO,/Volumes/AMERICA/AMERICANO/Ricardo Delgado/Age of Reptiles (Ricardo Delgado)/2 Age of Reptiles Ancient Egyptians (Ricardo Delgado)/Age of Reptiles Ancient Egyptians #04 (Ricardo Delgado).cbr,Age of Reptiles Ancient Egyptians #04 (Ricardo Delgado).cbr,.cbr,65091517,62.1 MB,desconocido,,Age of Reptiles Ancient Egyptians #04,,,solo_nombre,Ricardo Delgado,Ricardo Delgado,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ricardo Delgado/Hieroglyph (Ricardo Delgado)/Hieroglyph #01 (Ricardo Delgado).cbr,Hieroglyph #01 (Ricardo Delgado).cbr,.cbr,7168057,6.8 MB,desconocido,,Hieroglyph #01,,,solo_nombre,Ricardo Delgado,Ricardo Delgado,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ricardo Delgado/Hieroglyph (Ricardo Delgado)/Hieroglyph #02 (Ricardo Delgado).cbr,Hieroglyph #02 (Ricardo Delgado).cbr,.cbr,7435501,7.1 MB,desconocido,,Hieroglyph #02,,,solo_nombre,Ricardo Delgado,Ricardo Delgado,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ricardo Delgado/Hieroglyph (Ricardo Delgado)/Hieroglyph #03 (Ricardo Delgado).cbr,Hieroglyph #03 (Ricardo Delgado).cbr,.cbr,6794341,6.5 MB,desconocido,,Hieroglyph #03,,,solo_nombre,Ricardo Delgado,Ricardo Delgado,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ricardo Delgado/Hieroglyph (Ricardo Delgado)/Hieroglyph #04 (Ricardo Delgado).cbr,Hieroglyph #04 (Ricardo Delgado).cbr,.cbr,9464138,9.0 MB,desconocido,,Hieroglyph #04,,,solo_nombre,Ricardo Delgado,Ricardo Delgado,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/El mar de las penas (Rich Douek & Alex Cormack)/El mar de las penas #01-04 (Rich Douek & Alex Cormack).cbr,El mar de las penas #01-04 (Rich Douek & Alex Cormack).cbr,.cbr,110071228,105.0 MB,desconocido,,El mar de las penas #01-04,,,solo_nombre,Rich Douek,Rich Douek ; Alex Cormack,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/Heartpiercer (Rich Douek & Gavin Smith)/Heartpiercer #01 (Rich Douek & Gavin Smith).cbr,Heartpiercer #01 (Rich Douek & Gavin Smith).cbr,.cbr,40159351,38.3 MB,desconocido,,Heartpiercer #01,,,solo_nombre,Rich Douek,Rich Douek ; Gavin Smith,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/Heartpiercer (Rich Douek & Gavin Smith)/Heartpiercer #02 (Rich Douek & Gavin Smith).cbr,Heartpiercer #02 (Rich Douek & Gavin Smith).cbr,.cbr,37146829,35.4 MB,desconocido,,Heartpiercer #02,,,solo_nombre,Rich Douek,Rich Douek ; Gavin Smith,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/Heartpiercer (Rich Douek & Gavin Smith)/Heartpiercer #03 (Rich Douek & Gavin Smith).cbr,Heartpiercer #03 (Rich Douek & Gavin Smith).cbr,.cbr,42229480,40.3 MB,desconocido,,Heartpiercer #03,,,solo_nombre,Rich Douek,Rich Douek ; Gavin Smith,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/Heartpiercer (Rich Douek & Gavin Smith)/Heartpiercer #04 (Rich Douek & Gavin Smith).cbr,Heartpiercer #04 (Rich Douek & Gavin Smith).cbr,.cbr,34973919,33.4 MB,desconocido,,Heartpiercer #04,,,solo_nombre,Rich Douek,Rich Douek ; Gavin Smith,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Douek/La carretera de los huesos (Rich Douek & Alex Cormack)/Road of Bones #01-04 (Rich Douek & Alex Cormack).cbr,Road of Bones #01-04 (Rich Douek & Alex Cormack).cbr,.cbr,177186398,169.0 MB,desconocido,,Road of Bones #01-04,,,solo_nombre,Rich Douek,Rich Douek ; Alex Cormack,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Margopoulos/El viaje del Beagle espacial (Rich Margopoulos & Luis Bermejo)/El viaje del Beagle espacial (Rich Margopoulos & Luis Bermejo).cbr,El viaje del Beagle espacial (Rich Margopoulos & Luis Bermejo).cbr,.cbr,18938359,18.1 MB,desconocido,español,El viaje del Beagle espacial,,,solo_nombre,Rich Margopoulos,Rich Margopoulos ; Luis Bermejo,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Rich Margopoulos/La Guarida del Horror Edgar Allan Poe (Rich Margopoulos & Richard Corben) [MAX]/La Guarida del Horror Edgar Allan Poe #01-03 (Rich Margopoulos & Richard Corben) [MAX].cbr,La Guarida del Horror Edgar Allan Poe #01-03 (Rich Margopoulos & Richard Corben) [MAX].cbr,.cbr,41601451,39.7 MB,desconocido,,La Guarida del Horror Edgar Allan Poe #01-03,,,solo_nombre,Rich Margopoulos,Rich Margopoulos,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Blake/Hexagon Bridge (Richard Blake)/Hexagon Bridge #01-05 (Richard Blake).cbr,Hexagon Bridge #01-05 (Richard Blake).cbr,.cbr,262405417,250.2 MB,desconocido,,Hexagon Bridge #01-05,,,solo_nombre,Richard Blake,Richard Blake,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Corben o la ternura del monstruo (Richard Corben)/Corben o la ternura del monstruo (Richard Corben).cbr,Corben o la ternura del monstruo (Richard Corben).cbr,.cbr,136267419,130.0 MB,desconocido,,Corben o la ternura del monstruo,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #01 Nuncanada (Richard Corben).cbr,Den #01 Nuncanada (Richard Corben).cbr,.cbr,311506293,297.1 MB,desconocido,,Den #01 Nuncanada,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #02 Muvovum (Richard Corben).cbr,Den #02 Muvovum (Richard Corben).cbr,.cbr,37038710,35.3 MB,desconocido,,Den #02 Muvovum,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #03 Hijos del Fuego (Richard Corben).cbr,Den #03 Hijos del Fuego (Richard Corben).cbr,.cbr,30014006,28.6 MB,desconocido,,Den #03 Hijos del Fuego,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #04 Dreams (Richard Corben).cbr,Den #04 Dreams (Richard Corben).cbr,.cbr,23478149,22.4 MB,desconocido,,Den #04 Dreams,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #05 Elements (Richard Corben).cbr,Den #05 Elements (Richard Corben).cbr,.cbr,30816994,29.4 MB,desconocido,,Den #05 Elements,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Den (Richard Corben)/Den #06 Densaga (Richard Corben).cbr,Den #06 Densaga (Richard Corben).cbr,.cbr,26767013,25.5 MB,desconocido,,Den #06 Densaga,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/El dios rata (Richard Corben)/El dios rata (Richard Corben).cbr,El dios rata (Richard Corben).cbr,.cbr,92830973,88.5 MB,desconocido,,El dios rata,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/El extraordinario mundo de Richard Corben/El extraordinario mundo de Richard Corben #01.cbr,El extraordinario mundo de Richard Corben #01.cbr,.cbr,28224848,26.9 MB,desconocido,,El extraordinario mundo de Richard Corben #01,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/El extraordinario mundo de Richard Corben/El extraordinario mundo de Richard Corben #02.cbr,El extraordinario mundo de Richard Corben #02.cbr,.cbr,61451496,58.6 MB,desconocido,,El extraordinario mundo de Richard Corben #02,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Historias de Creepy & Eerie (Richard Corben)/Historias de Creepy & Eerie (Richard Corben).cbr,Historias de Creepy & Eerie (Richard Corben).cbr,.cbr,172964997,165.0 MB,desconocido,,Historias de Creepy & Eerie,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Los espíritus de los muertos (Richard Corben)/Los espíritus de los muertos (Richard Corben).cbr,Los espíritus de los muertos (Richard Corben).cbr,.cbr,245198546,233.8 MB,desconocido,,Los espíritus de los muertos,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Mundo Tenebroso (Richard Corben)/Mundo Tenebroso (Richard Corben).cbr,Mundo Tenebroso (Richard Corben).cbr,.cbr,13934500,13.3 MB,desconocido,,Mundo Tenebroso,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Mundo Turbio (Richard Corben)/Mundo Turbio (Richard Corben).cbr,Mundo Turbio (Richard Corben).cbr,.cbr,347145623,331.1 MB,desconocido,,Mundo Turbio,,,solo_nombre,Richard Corben,Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #01 Jeremy Brood.cbr,Obras Completas Richard Corben #01 Jeremy Brood.cbr,.cbr,33907202,32.3 MB,desconocido,,Obras Completas Richard Corben #01 Jeremy Brood,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #02 Hombre Lobo.cbr,Obras Completas Richard Corben #02 Hombre Lobo.cbr,.cbr,40799431,38.9 MB,desconocido,,Obras Completas Richard Corben #02 Hombre Lobo,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #03 Underground.cbr,Obras Completas Richard Corben #03 Underground.cbr,.cbr,40419562,38.5 MB,desconocido,,Obras Completas Richard Corben #03 Underground,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #04 La Caida de la Casa Usher.cbr,Obras Completas Richard Corben #04 La Caida de la Casa Usher.cbr,.cbr,35536891,33.9 MB,desconocido,,Obras Completas Richard Corben #04 La Caida de la Casa Usher,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #05 Underground 2.cbr,Obras Completas Richard Corben #05 Underground 2.cbr,.cbr,35994245,34.3 MB,desconocido,,Obras Completas Richard Corben #05 Underground 2,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #06 Rowlf y otras historias underground.cbr,Obras Completas Richard Corben #06 Rowlf y otras historias underground.cbr,.cbr,27386313,26.1 MB,desconocido,,Obras Completas Richard Corben #06 Rowlf y otras historias underground,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #07 Robert E. Howard Bloodstar.cbr,Obras Completas Richard Corben #07 Robert E. Howard Bloodstar.cbr,.cbr,39781822,37.9 MB,desconocido,,Obras Completas Richard Corben #07 Robert E. Howard Bloodstar,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #08 Mundo Mutante.cbr,Obras Completas Richard Corben #08 Mundo Mutante.cbr,.cbr,32014300,30.5 MB,desconocido,,Obras Completas Richard Corben #08 Mundo Mutante,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #09 Manuscritos de la plaga.cbr,Obras Completas Richard Corben #09 Manuscritos de la plaga.cbr,.cbr,20784047,19.8 MB,desconocido,,Obras Completas Richard Corben #09 Manuscritos de la plaga,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #10.1 ThePlunderer.cbr,Obras Completas Richard Corben #10.1 ThePlunderer.cbr,.cbr,2919428,2.8 MB,desconocido,,Obras Completas Richard Corben #10.1 ThePlunderer,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #10.2 Pilgor The bodyssey.cbr,Obras Completas Richard Corben #10.2 Pilgor The bodyssey.cbr,.cbr,26824325,25.6 MB,desconocido,,Obras Completas Richard Corben #10.2 Pilgor The bodyssey,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #11 Underground Todavia.cbr,Obras Completas Richard Corben #11 Underground Todavia.cbr,.cbr,29103442,27.8 MB,desconocido,,Obras Completas Richard Corben #11 Underground Todavia,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #12 Ultimo Underground.cbr,Obras Completas Richard Corben #12 Ultimo Underground.cbr,.cbr,30124840,28.7 MB,desconocido,,Obras Completas Richard Corben #12 Ultimo Underground,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #13 Hijos del Mundo Mutante.cbr,Obras Completas Richard Corben #13 Hijos del Mundo Mutante.cbr,.cbr,25943628,24.7 MB,desconocido,,Obras Completas Richard Corben #13 Hijos del Mundo Mutante,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #14 Historias Olvidadas 1.cbr,Obras Completas Richard Corben #14 Historias Olvidadas 1.cbr,.cbr,19646969,18.7 MB,desconocido,,Obras Completas Richard Corben #14 Historias Olvidadas 1,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #15 Historias Olvidadas 2.cbr,Obras Completas Richard Corben #15 Historias Olvidadas 2.cbr,.cbr,20791172,19.8 MB,desconocido,,Obras Completas Richard Corben #15 Historias Olvidadas 2,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #16 Fantasias Graficas.cbr,Obras Completas Richard Corben #16 Fantasias Graficas.cbr,.cbr,19657311,18.7 MB,desconocido,,Obras Completas Richard Corben #16 Fantasias Graficas,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #17 Fantagor Press Presenta.cbr,Obras Completas Richard Corben #17 Fantagor Press Presenta.cbr,.cbr,99551494,94.9 MB,desconocido,,Obras Completas Richard Corben #17 Fantagor Press Presenta,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Obras Completas Richard Corben/Obras Completas Richard Corben #18 Los Sabuesos de Titus Roan y otros.cbr,Obras Completas Richard Corben #18 Los Sabuesos de Titus Roan y otros.cbr,.cbr,118736185,113.2 MB,desconocido,,Obras Completas Richard Corben #18 Los Sabuesos de Titus Roan y otros,,,solo_nombre,Richard Corben,Richard Corben,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Corben/Sombras en la Tumba (Varios & Richard Corben)/Sombras en la Tumba (Varios & Richard Corben).cbr,Sombras en la Tumba (Varios & Richard Corben).cbr,.cbr,208184008,198.5 MB,desconocido,,Sombras en la Tumba,,,solo_nombre,Richard Corben,Varios ; Richard Corben,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Mcguire/Aqui (Richard Mcguire).cbr,Aqui (Richard Mcguire).cbr,.cbr,283378831,270.3 MB,desconocido,,Aqui,,,solo_nombre,Richard Mcguire,Richard Mcguire,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Moore/Far West (Richard Moore).cbr,Far West (Richard Moore).cbr,.cbr,89065957,84.9 MB,desconocido,,Far West,,,solo_nombre,Richard Moore,Richard Moore,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Moore/El Cementerio (Richard Moore) [28]/El Cementerio #01-04 (Richard Moore).cbr,El Cementerio #01-04 (Richard Moore).cbr,.cbr,37646491,35.9 MB,desconocido,,El Cementerio #01-04,,,solo_nombre,Richard Moore,Richard Moore,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Moore/El Cementerio (Richard Moore) [28]/El Cementerio #05-08 (Richard Moore).cbr,El Cementerio #05-08 (Richard Moore).cbr,.cbr,33272969,31.7 MB,desconocido,,El Cementerio #05-08,,,solo_nombre,Richard Moore,Richard Moore,recopilatorio_rango
AMERICANO,"/Volumes/AMERICA/AMERICANO/Richard Moore/El Cementerio (Richard Moore) [28]/El Cementerio #09-11, Special Swimsuit (Richard Moore).cbr","El Cementerio #09-11, Special Swimsuit (Richard Moore).cbr",.cbr,28250873,26.9 MB,desconocido,,"El Cementerio #09-11, Special Swimsuit",,,solo_nombre,Richard Moore,Richard Moore,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Moore/El Cementerio (Richard Moore) [28]/El Cementerio #12-16 (Richard Moore).cbr,El Cementerio #12-16 (Richard Moore).cbr,.cbr,37425727,35.7 MB,desconocido,,El Cementerio #12-16,,,solo_nombre,Richard Moore,Richard Moore,recopilatorio_rango
AMERICANO,"/Volumes/AMERICA/AMERICANO/Richard Piers Rayner/La Grieta (Richard Piers Rayner, Don Handfield & Leno Carvalho)/La Grieta #01 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr","La Grieta #01 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr",.cbr,25356434,24.2 MB,desconocido,,La Grieta #01,,,solo_nombre,Richard Piers Rayner,Richard Piers Rayner ; Don Handfield ; Leno Carvalho,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Richard Piers Rayner/La Grieta (Richard Piers Rayner, Don Handfield & Leno Carvalho)/La Grieta #02 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr","La Grieta #02 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr",.cbr,28991758,27.6 MB,desconocido,,La Grieta #02,,,solo_nombre,Richard Piers Rayner,Richard Piers Rayner ; Don Handfield ; Leno Carvalho,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Richard Piers Rayner/La Grieta (Richard Piers Rayner, Don Handfield & Leno Carvalho)/La Grieta #03 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr","La Grieta #03 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr",.cbr,32175090,30.7 MB,desconocido,,La Grieta #03,,,solo_nombre,Richard Piers Rayner,Richard Piers Rayner ; Don Handfield ; Leno Carvalho,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Richard Piers Rayner/La Grieta (Richard Piers Rayner, Don Handfield & Leno Carvalho)/La Grieta #04 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr","La Grieta #04 (Richard Piers Rayner, Don Handfield & Leno Carvalho).cbr",.cbr,34860078,33.2 MB,desconocido,,La Grieta #04,,,solo_nombre,Richard Piers Rayner,Richard Piers Rayner ; Don Handfield ; Leno Carvalho,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #01 (Wendy Pini).cbr,Elfquest Vol.1 #01 (Wendy Pini).cbr,.cbr,12394006,11.8 MB,desconocido,,Elfquest Vol.1 #01,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #02 (Wendy Pini).cbr,Elfquest Vol.1 #02 (Wendy Pini).cbr,.cbr,12446153,11.9 MB,desconocido,,Elfquest Vol.1 #02,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #03 (Wendy Pini).cbr,Elfquest Vol.1 #03 (Wendy Pini).cbr,.cbr,11623320,11.1 MB,desconocido,,Elfquest Vol.1 #03,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #04 (Wendy Pini).cbr,Elfquest Vol.1 #04 (Wendy Pini).cbr,.cbr,9581345,9.1 MB,desconocido,,Elfquest Vol.1 #04,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #05 (Wendy Pini).cbr,Elfquest Vol.1 #05 (Wendy Pini).cbr,.cbr,39987607,38.1 MB,desconocido,,Elfquest Vol.1 #05,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #06 (Wendy Pini).cbr,Elfquest Vol.1 #06 (Wendy Pini).cbr,.cbr,28701267,27.4 MB,desconocido,,Elfquest Vol.1 #06,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #07 (Wendy Pini).cbr,Elfquest Vol.1 #07 (Wendy Pini).cbr,.cbr,29170539,27.8 MB,desconocido,,Elfquest Vol.1 #07,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #08 (Wendy Pini).cbr,Elfquest Vol.1 #08 (Wendy Pini).cbr,.cbr,36549258,34.9 MB,desconocido,,Elfquest Vol.1 #08,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #09 (Wendy Pini).cbr,Elfquest Vol.1 #09 (Wendy Pini).cbr,.cbr,38900995,37.1 MB,desconocido,,Elfquest Vol.1 #09,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #10 (Wendy Pini).cbr,Elfquest Vol.1 #10 (Wendy Pini).cbr,.cbr,28149137,26.8 MB,desconocido,,Elfquest Vol.1 #10,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #11 (Wendy Pini).cbr,Elfquest Vol.1 #11 (Wendy Pini).cbr,.cbr,8548352,8.2 MB,desconocido,,Elfquest Vol.1 #11,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #12 (Wendy Pini).cbr,Elfquest Vol.1 #12 (Wendy Pini).cbr,.cbr,31221832,29.8 MB,desconocido,,Elfquest Vol.1 #12,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Richard Pini/Elfquest (Richard Pini & Wendy Pini)/01 Elfquest Vol.1 (Wendy Pini)/Elfquest Vol.1 #13 (Wendy Pini).cbr,Elfquest Vol.1 #13 (Wendy Pini).cbr,.cbr,31678337,30.2 MB,desconocido,,Elfquest Vol.1 #13,,,solo_nombre,Richard Pini,Wendy Pini,numero_suelto
